property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,facing,built_up_area,study room,servant room,store room,pooja room,others,age_category,furnishing_type,luxury_score,combined_rating,coordinates,latitude,longitude
house,palam vihar extension west zone rwa,sector 2,0.65,5778.0,2,2,1,1.0,North,1125.0,0,0,1,0,0,Moderately Old,Unfurnished,14,4.0,"28.5095° N, 77.0320° E",28.5095, 77.0320
house,independent,sector 17,7.2,15926.0,4,4,2,1.0,East,4521.0,0,1,1,0,0,Old Property,Unfurnished,1,5.0,"28.4791° N, 77.0608° E",28.4791, 77.0608
house,independent,sector 12,1.5,11111.0,5,5,2,3.0,East,1350.0,0,0,0,0,0,Old Property,Unfurnished,9,3.88,"28.4723° N, 77.0320° E",28.4723, 77.0320
house,nirvana country,sector 50,10.0,14286.0,5,7,2,4.0,East,7000.0,0,1,0,0,0,Moderately Old,Semi-Furnished,1,4.75,"28.4178° N, 77.0628° E",28.4178, 77.0628
house,dlf city plots phase 2,sector 25,15.5,34307.0,5,6,3+,3.0,East,4518.0,1,1,1,1,0,Moderately Old,Unfurnished,84,5.0,"28.4844° N, 77.0860° E",28.4844, 77.0860
house,dlf city plots,sector 26,20.0,44267.0,16,20,3+,4.0,North-East,4518.0,1,1,1,1,0,New Property,Furnished,89,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,dlf city plots phase 4,sector 28,9.54,29444.0,6,5,3+,3.0,North,3240.0,1,1,1,1,0,New Property,Unfurnished,89,4.75,"28.4728° N, 77.0865° E",28.4728, 77.0865
house,dlf city plots phase 2,sector 25,10.55,39074.0,5,6,3+,3.0,East,2700.0,1,1,1,1,0,Moderately Old,Unfurnished,76,5.0,"28.4844° N, 77.0860° E",28.4844, 77.0860
house,dlf city plots,sector 26,17.3,38737.0,6,7,3+,3.0,North,4466.0,1,1,1,1,0,New Property,Furnished,78,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,independent,sector 2,3.65,23443.0,3,9,3+,3.0,West,1557.0,0,1,0,1,0,New Property,Furnished,60,4.75,"28.5095° N, 77.0320° E",28.5095, 77.0320
house,independent,sector 26,18.9,41833.0,6,8,2,3.0,North-East,4518.0,1,1,1,1,0,Relatively New,Furnished,61,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,independent,sector 41,9.0,27778.0,8,5,3+,3.0,East,3240.0,0,1,1,1,0,Old Property,Furnished,17,5.0,"28.4557° N, 77.0632° E",28.4557, 77.0632
house,independent,sector 40,2.15,23889.0,3,3,3,3.0,East,900.0,1,0,1,1,0,Moderately Old,Unfurnished,26,4.0,"28.4498° N, 77.0567° E",28.4498, 77.0567
house,independent,sector 51,2.25,2778.0,6,3,3+,3.0,North-West,8100.0,0,0,0,0,0,Relatively New,Unfurnished,28,4.5,"28.4320° N, 77.0686° E",28.4320, 77.0686
house,experion windchants,sector 112,7.46,10260.0,4,4,3+,2.0,East,6350.0,0,1,0,1,0,Relatively New,Furnished,48,4.0,"28.5189° N, 77.0183° E",28.5189, 77.0183
house,nirvana cedar crest,sector 50,3.99,8867.0,4,5,3+,4.0,North-East,4500.0,0,1,0,1,0,New Property,Furnished,60,5.0,"28.4178° N, 77.0628° E",28.4178, 77.0628
house,dlf city plots phase 2,sector 25,6.5,36111.0,5,5,3+,3.0,East,1800.0,1,1,1,1,0,Old Property,Furnished,78,5.0,"28.4844° N, 77.0860° E",28.4844, 77.0860
house,kothi,sector 17,6.95,15444.0,4,4,3+,2.0,East,3500.0,1,1,1,1,0,Old Property,Unfurnished,15,5.0,"28.4791° N, 77.0608° E",28.4791, 77.0608
house,international city by sobha phase 2,sector 109,7.0,11240.0,5,5,3+,2.0,South,6228.0,0,1,0,0,0,Relatively New,Unfurnished,84,4.25,"28.5073° N, 77.0089° E",28.5073, 77.0089
house,birla navya,sector 63,3.85,15437.0,3,3,3+,4.0,West,2771.0,0,1,0,0,0,New Property,Furnished,92,4.25,"28.3971° N, 77.0867° E",28.3971, 77.0867
house,vatika signature villas,sector 82,3.2,14350.0,3,4,3,1.0,East,2230.0,1,1,1,1,0,New Property,Unfurnished,32,4.0,"28.3935° N, 76.9600° E",28.3935, 76.9600
house,malibu towne,sector 47,8.81,27191.0,8,6,3+,3.0,East,3240.0,1,1,0,0,1,Moderately Old,Furnished,13,4.75,"28.4276° N, 77.0492° E",28.4276, 77.0492
house,independent,sector 55,1.45,26852.0,1,4,3+,4.0,East,540.0,0,0,1,0,0,Relatively New,Unfurnished,40,4.25,"28.4281° N, 77.1100° E",28.4281, 77.1100
house,independent,sector 26,8.9,32963.0,4,4,3+,2.0,South-East,2700.0,1,1,1,1,0,Old Property,Unfurnished,53,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,dlf city plots phase 2,sector 25,6.5,33592.0,3,9,3+,3.0,West,1935.0,1,1,1,1,0,Old Property,Furnished,82,5.0,"28.4844° N, 77.0860° E",28.4844, 77.0860
house,independent,sector 45,4.49,24455.0,3,9,3+,3.0,North-West,1836.0,0,0,0,0,1,Moderately Old,Furnished,46,4.25,"28.4466° N, 77.0660° E",28.4466, 77.0660
house,vipul tatvam villa,sector 48,22.0,26667.0,5,6,3,3.0,North,8250.0,0,1,0,0,0,Moderately Old,Unfurnished,39,4.25,"28.4177° N, 77.0359° E",28.4177, 77.0359
house,international city by sobha phase 2,sector 109,9.5,26389.0,5,5,3+,2.0,South,3600.0,1,1,1,1,0,Relatively New,Unfurnished,84,4.25,"28.5073° N, 77.0089° E",28.5073, 77.0089
house,vatika india next,sector 82,7.0,21605.0,4,4,3+,3.0,North-East,3900.0,0,1,0,0,0,Relatively New,Semi-Furnished,63,4.0,"28.3935° N, 76.9600° E",28.3935, 76.9600
house,independent,sector 14,4.15,18444.0,5,4,2,2.0,North-West,2250.0,0,0,0,0,0,Old Property,Furnished,33,4.5,"28.4711° N, 77.0454° E",28.4711, 77.0454
house,independent,sector 23,2.9,11600.0,4,4,3,2.0,East,2500.0,0,1,0,0,0,Relatively New,Furnished,23,5.0,"28.5121° N, 77.0478° E",28.5121, 77.0478
house,emaar mgf marbella,sector 66,12.0,38095.0,5,6,3+,4.0,North-East,3150.0,0,1,0,1,0,New Property,Unfurnished,21,3.75,"28.3925° N, 77.0541° E",28.3925, 77.0541
house,tata primanti,sector 72,8.5,13492.0,5,6,3+,10.0,East,6300.0,1,1,1,1,0,Relatively New,Furnished,82,4.62,"28.4225° N, 77.0211° E",28.4225, 77.0211
house,independent,sector 41,11.0,33951.0,4,4,2,3.0,East,3240.0,1,1,0,1,0,New Property,Furnished,22,5.0,"28.4557° N, 77.0632° E",28.4557, 77.0632
house,central park flower valley cerise floors,sector 33,1.35,11157.0,2,2,2,4.0,East,1210.0,1,0,0,0,0,New Property,Semi-Furnished,68,4.1,"28.4420° N, 77.0207° E",28.4420, 77.0207
house,independent,sector 4,1.9,8444.0,4,3,2,2.0,North-East,211.0,0,0,1,1,0,Moderately Old,Furnished,21,4.25,"28.4738° N, 77.0107° E",28.4738, 77.0107
house,independent,sector 56,3.25,21495.0,5,6,3+,4.0,East,1512.0,0,0,0,1,1,Relatively New,Furnished,12,4.5,"28.4245° N, 77.0991° E",28.4245, 77.0991
house,dlf city plots,sector 26,19.0,42054.0,6,6,3,2.0,East,4518.0,1,1,0,0,0,Relatively New,Furnished,69,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,independent,sector 25,7.3,12586.0,9,9,2,3.0,North-West,5800.0,0,1,1,0,0,Relatively New,Furnished,56,5.0,"28.4844° N, 77.0860° E",28.4844, 77.0860
house,independent,sector 55,5.6,20741.0,6,4,3,3.0,East,2700.0,0,1,0,0,0,Old Property,Furnished,24,4.25,"28.4281° N, 77.1100° E",28.4281, 77.1100
house,independent,sector 43,2.55,13178.0,3,3,2,3.0,East,2314.26,0,0,0,0,0,Relatively New,Furnished,38,4.0,"28.4629° N, 77.0772° E",28.4629, 77.0772
house,independent,sector 23,2.4,12000.0,3,3,2,2.0,North-East,2000.0,0,0,1,1,0,Moderately Old,Unfurnished,19,5.0,"28.5121° N, 77.0478° E",28.5121, 77.0478
house,vipul tatvam villa,sector 48,18.5,26429.0,4,4,1,1.0,North,7000.0,0,0,0,0,0,Moderately Old,Unfurnished,21,4.25,"28.4177° N, 77.0359° E",28.4177, 77.0359
house,independent,sector 10,1.7,18889.0,2,1,2,2.0,East,900.0,0,0,0,0,1,Old Property,Unfurnished,4,4.75,"28.4537° N, 77.0009° E",28.4537, 77.0009
house,eros rosewood city,sector 49,1.6,3500.0,4,4,3,4.0,East,4572.0,0,0,0,0,0,New Property,Furnished,11,4.5,"28.4121° N, 77.0480° E",28.4121, 77.0480
house,satya the hermitage,sector 103,4.35,13501.0,4,4,3+,2.0,North,3222.0,1,1,1,1,0,Relatively New,Furnished,82,4.0,"28.4949° N, 76.9845° E",28.4949, 76.9845
house,vatika india next,sector 82,6.8,20988.0,4,4,3+,3.0,North-East,3240.0,0,1,0,0,0,Relatively New,Semi-Furnished,63,4.0,"28.3935° N, 76.9600° E",28.3935, 76.9600
house,independent,sector 55,4.6,21296.0,3,3,3+,2.0,North,2160.0,0,1,1,1,0,Old Property,Furnished,25,4.25,"28.4281° N, 77.1100° E",28.4281, 77.1100
house,emaar emerald hills,sector 65,12.5,34722.0,4,4,3+,2.0,East,3600.0,1,1,0,0,0,Relatively New,Unfurnished,30,4.25,"28.4030° N, 77.0690° E",28.4030, 77.0690
house,ansal api spanish court,sector 2,2.9,18626.0,4,4,3,2.0,North,1415.0,0,0,1,0,0,Relatively New,Furnished,26,4.75,"28.5095° N, 77.0320° E",28.5095, 77.0320
house,independent,sector 43,27.5,24366.0,6,7,3+,3.0,North-East,11286.0,1,1,0,1,1,Relatively New,Furnished,26,5.0,"28.4629° N, 77.0772° E",28.4629, 77.0772
house,independent,sector 27,8.0,26298.0,9,9,3,4.0,North-East,3042.0,1,1,1,1,0,Relatively New,Semi-Furnished,70,4.5,"28.4658° N, 77.0917° E",28.4658, 77.0917
house,independent,sector 43,2.25,7500.0,11,11,3+,5.0,West,3000.0,0,0,0,0,1,New Property,Semi-Furnished,13,5.0,"28.4629° N, 77.0772° E",28.4629, 77.0772
house,independent,sector 57,8.31,24171.0,5,6,3+,4.0,North-East,3438.0,1,1,1,1,0,Old Property,Unfurnished,11,4.0,"28.4232° N, 77.0752° E",28.4232, 77.0752
house,independent,sector 57,6.21,23000.0,6,6,3+,4.0,North-East,2700.0,1,1,1,1,0,Old Property,Unfurnished,24,4.0,"28.4232° N, 77.0752° E",28.4232, 77.0752
house,independent,sector 45,7.35,29697.0,6,4,3+,3.0,North-East,2475.0,1,1,1,1,0,Old Property,Furnished,35,4.5,"28.4466° N, 77.0660° E",28.4466, 77.0660
house,dlf city plots phase 2,sector 25,4.5,33333.0,5,3,2,3.0,East,1350.0,0,0,1,1,0,Old Property,Unfurnished,10,5.0,"28.4844° N, 77.0860° E",28.4844, 77.0860
house,independent,sector 25,6.5,36111.0,4,3,3,3.0,East,1800.0,1,0,0,1,0,Moderately Old,Unfurnished,7,5.0,"28.4844° N, 77.0860° E",28.4844, 77.0860
house,4s aradhya homes,sector 67,1.83,6778.0,4,4,2,4.0,East,2700.0,0,0,0,1,0,New Property,Furnished,90,4.5,"28.3859° N, 77.0608° E",28.3859, 77.0608
house,vipul tatvam villa,sector 48,7.35,22812.0,4,5,2,2.0,South,3222.0,1,1,1,1,0,Moderately Old,Furnished,86,4.25,"28.4177° N, 77.0359° E",28.4177, 77.0359
house,dlf city plots phase 2,sector 25,10.5,29022.0,4,4,2,2.0,East,3618.0,0,1,0,1,0,Old Property,Furnished,48,5.0,"28.4844° N, 77.0860° E",28.4844, 77.0860
house,eros rosewood villas,sector 49,2.75,19841.0,3,3,1,2.0,North-West,1833.0,0,0,0,0,1,Old Property,Furnished,40,4.5,"28.4121° N, 77.0480° E",28.4121, 77.0480
house,dlf city plots phase 2,sector 25,7.5,31686.0,9,9,3+,4.0,West,2367.0,1,1,0,1,0,Relatively New,Furnished,95,5.0,"28.4844° N, 77.0860° E",28.4844, 77.0860
house,ireo victory valley,sector 67,8.0,22222.0,6,7,3+,51.0,North-East,3600.0,1,1,0,1,0,Moderately Old,Furnished,28,4.12,"28.3859° N, 77.0608° E",28.3859, 77.0608
house,independent,sector 46,5.5,23061.0,8,8,3+,3.0,East,2385.0,1,0,0,0,1,Moderately Old,Furnished,14,4.25,"28.4374° N, 77.0586° E",28.4374, 77.0586
house,independent,sector 25,4.35,32222.0,5,4,3,3.0,North,1350.0,0,1,0,0,0,Old Property,Unfurnished,28,5.0,"28.4844° N, 77.0860° E",28.4844, 77.0860
house,ansals palam vihar,sector 2,2.75,17662.0,3,3,3,2.0,North-East,1557.0,1,0,0,1,0,Moderately Old,Furnished,12,4.75,"28.5095° N, 77.0320° E",28.5095, 77.0320
house,dlf city plots,sector 26,18.0,39841.0,6,6,2,3.0,North,4518.0,0,1,0,1,1,Old Property,Furnished,28,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,dlf city plots,sector 26,17.0,37627.0,5,6,3,2.0,North-West,4518.0,0,1,1,1,0,Old Property,Furnished,51,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,ansal florence super,sector 57,3.75,23148.0,3,4,3,2.0,East,3584.412,1,1,1,0,0,Moderately Old,Furnished,24,4.0,"28.4232° N, 77.0752° E",28.4232, 77.0752
house,dlf city plots,sector 26,13.5,29880.0,5,5,3,2.0,East,4518.0,1,1,1,1,0,Old Property,Furnished,70,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,independent,sector 22,4.75,20068.0,7,5,3+,3.0,South-West,2809.404,0,0,0,1,1,Old Property,Furnished,32,4.5,"28.5072° N, 77.0640° E",28.5072, 77.0640
house,independent,sector 23,5.1,16569.0,3,2,0,1.0,East,1345.5,0,0,0,0,1,Old Property,Unfurnished,12,4.5,"28.5121° N, 77.0478° E",28.5121, 77.0478
house,independent,sector 38,3.9,21242.0,6,6,3+,3.0,North-East,1836.0,1,1,0,1,0,Moderately Old,Unfurnished,9,4.25,"28.4347° N, 77.0430° E",28.4347, 77.0430
house,international city by sobha phase 2,sector 109,6.25,11574.0,4,4,3+,2.0,East,5400.0,0,1,0,0,0,Relatively New,Unfurnished,80,4.25,"28.5073° N, 77.0089° E",28.5073, 77.0089
house,independent,sector 50,10.55,32562.0,5,5,3,2.0,East,3240.0,1,1,0,0,0,Moderately Old,Unfurnished,24,5.0,"28.4178° N, 77.0628° E",28.4178, 77.0628
house,smart world orchard,sector 61,2.01,13001.0,3,3,3,4.0,North,1546.0,0,0,0,0,0,Relatively New,Unfurnished,90,4.2,"28.4050° N, 77.0963° E",28.4050, 77.0963
house,independent,sector 31,3.25,22429.0,4,4,3+,3.0,East,1449.0,1,1,1,1,0,Moderately Old,Furnished,15,4.75,"28.4528° N, 77.0498° E",28.4528, 77.0498
house,bptp visionnaire,sector 70,6.0,22222.0,5,4,3,3.0,North-East,2700.0,1,0,0,0,0,New Property,Unfurnished,18,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
house,independent,sector 24,5.25,38889.0,4,4,3+,2.0,East,1722.2399999999998,0,1,0,1,0,Relatively New,Furnished,38,4.5,"28.4939° N, 77.1038° E",28.4939, 77.1038
house,unitech south city,sector 50,5.88,27222.0,3,9,3+,3.0,East,2160.0,1,1,0,1,1,Relatively New,Semi-Furnished,69,4.75,"28.4178° N, 77.0628° E",28.4178, 77.0628
house,independent,sector 4,0.4675,10601.0,2,2,1,2.0,East,50.0,1,0,0,0,0,New Property,Furnished,38,4.25,"28.4738° N, 77.0107° E",28.4738, 77.0107
house,ss hibiscus,sector 50,12.25,20940.0,5,7,3+,1.0,South-East,5850.0,1,1,0,1,1,Relatively New,Furnished,96,4.75,"28.4178° N, 77.0628° E",28.4178, 77.0628
house,unitech espace,sector 50,10.45,32253.0,5,7,3+,3.0,North-West,3240.0,1,1,0,1,1,Moderately Old,Furnished,95,5.0,"28.4178° N, 77.0628° E",28.4178, 77.0628
house,emaar mgf marbella,sector 66,12.0,37037.0,4,4,3+,3.0,East,3240.0,1,1,1,1,0,Relatively New,Furnished,96,3.75,"28.3925° N, 77.0541° E",28.3925, 77.0541
house,eldeco mansionz,sector 48,6.4,23704.0,4,4,3,3.0,West,3939.624,0,1,1,0,0,Moderately Old,Furnished,84,4.25,"28.4177° N, 77.0359° E",28.4177, 77.0359
house,independent,sector 46,4.35,23693.0,3,8,2,3.0,North-East,1836.0,1,0,0,1,0,Relatively New,Furnished,7,4.25,"28.4374° N, 77.0586° E",28.4374, 77.0586
house,independent,sector 2,2.95,15989.0,4,4,3+,2.0,North-West,1845.0,0,0,0,0,0,Old Property,Unfurnished,10,4.75,"28.5095° N, 77.0320° E",28.5095, 77.0320
house,independent,sector 2,3.0,19268.0,6,4,3+,3.0,South,1557.0,0,0,0,0,0,Old Property,Furnished,10,4.75,"28.5095° N, 77.0320° E",28.5095, 77.0320
house,independent,sector 2,1.15,19360.0,3,3,2,2.0,South-East,594.0,0,0,0,0,0,Old Property,Furnished,14,4.75,"28.5095° N, 77.0320° E",28.5095, 77.0320
house,dlf city plots,sector 26,13.5,29880.0,5,5,2,2.0,East,4518.0,1,1,0,0,1,Moderately Old,Furnished,59,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,nul,sector 25,15.0,23438.0,5,5,3,2.0,West,6400.0,1,1,0,1,0,Moderately Old,Furnished,70,5.0,"28.4844° N, 77.0860° E",28.4844, 77.0860
house,independent,sector 43,5.5,19298.0,8,7,3+,3.0,East,2850.0,1,1,0,1,1,Moderately Old,Furnished,75,5.0,"28.4629° N, 77.0772° E",28.4629, 77.0772
house,independent,sector 26,18.0,39841.0,5,4,3+,4.0,North,4518.0,1,1,1,1,0,Moderately Old,Furnished,61,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,independent,sector 26,5.8,32222.0,4,3,2,2.0,East,1800.0,0,0,1,0,0,Relatively New,Unfurnished,10,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,ss hibiscus,sector 50,12.5,40850.0,4,4,3+,2.0,West,4413.24,1,1,0,0,0,Relatively New,Semi-Furnished,96,4.75,"28.4178° N, 77.0628° E",28.4178, 77.0628
house,dlf floors phase 3,sector 24,3.51,12342.0,4,4,3,4.0,East,2844.0,1,1,1,1,0,Relatively New,Furnished,93,4.5,"28.4939° N, 77.1038° E",28.4939, 77.1038
house,independent,sector 5,3.5,15556.0,6,5,2,3.0,North-East,2250.0,1,1,0,1,1,Old Property,Semi-Furnished,95,4.25,"28.4794° N, 77.0176° E",28.4794, 77.0176
house,international city by sobha phase 2,sector 109,9.4,26111.0,5,6,3+,2.0,North-East,3600.0,1,1,1,1,0,Relatively New,Furnished,88,4.25,"28.5073° N, 77.0089° E",28.5073, 77.0089
house,unitech espace,sector 50,10.3,31790.0,5,6,3+,3.0,East,3240.0,1,1,1,1,0,Moderately Old,Furnished,96,5.0,"28.4178° N, 77.0628° E",28.4178, 77.0628
house,international city by sobha phase 1,sector 109,6.0,24691.0,4,4,3+,2.0,North-East,2430.0,1,1,1,1,0,Relatively New,Unfurnished,94,4.25,"28.5073° N, 77.0089° E",28.5073, 77.0089
house,unitech deerwood chase,sector 50,8.45,26153.0,3,3,2,2.0,North-East,3231.0,1,1,0,0,0,Old Property,Furnished,60,5.0,"28.4178° N, 77.0628° E",28.4178, 77.0628
house,independent,sector 41,7.25,29293.0,9,8,3,4.0,South-West,2475.0,0,1,0,0,0,Old Property,Furnished,47,5.0,"28.4557° N, 77.0632° E",28.4557, 77.0632
house,independent,sector 23,4.0,16006.0,3,3,2,2.0,East,2499.0,0,1,0,0,0,Moderately Old,Furnished,63,5.0,"28.5121° N, 77.0478° E",28.5121, 77.0478
house,international city by sobha phase 1,sector 109,6.15,27333.0,5,5,3+,3.0,West,2906.28,0,1,1,1,0,Relatively New,Furnished,75,4.25,"28.5073° N, 77.0089° E",28.5073, 77.0089
house,bptp visionnaire,sector 70,4.6,17625.0,4,4,3+,3.0,North,2610.0,1,1,1,1,0,Moderately Old,Unfurnished,61,4.25,"28.3968° N, 77.0233° E",28.3968, 77.0233
house,dlf city plots,sector 26,12.5,38580.0,4,5,2,2.0,North-East,3240.0,1,1,0,0,0,Moderately Old,Furnished,65,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
house,international city by sobha phase 2,sector 109,10.0,27778.0,4,5,3+,2.0,East,3600.0,1,1,0,1,1,New Property,Furnished,28,4.25,"28.5073° N, 77.0089° E",28.5073, 77.0089
house,independent,sector 26,16.0,35556.0,5,6,3,2.0,North-East,4500.0,0,0,0,0,0,Old Property,Unfurnished,0,5.0,"28.4757° N, 77.1032° E",28.4757, 77.1032
