property_type,sector,price_per_sqft,bedRoom,bathroom,balcony,servant room,age_category,furnishing_type,combined_rating,dist_cyber_city_km,luxury_category,floor_category,price
0.0,9.0,11605.0,3,3,3.0,0,3.0,2.0,4,9.080697225898227,0.0,0.0,1.2
0.0,90.0,7360.0,2,2,2.0,0,3.0,2.0,4,15.22123338101124,0.0,2.0,0.92
0.0,9.0,10656.0,3,4,3.0,1,3.0,2.0,4,9.080697225898227,0.0,0.0,1.25
0.0,9.0,11062.0,3,4,4.0,1,3.0,2.0,4,9.080697225898227,0.0,2.0,1.25
0.0,50.0,10577.0,3,3,1.0,0,0.0,2.0,4,9.85228261520027,0.0,2.0,1.85
0.0,50.0,8622.0,3,3,3.0,0,0.0,2.0,4,9.85228261520027,0.0,2.0,1.69
0.0,68.0,15902.0,3,3,2.0,0,3.0,2.0,4,11.333973268769041,2.0,2.0,3.5
0.0,68.0,15130.0,2,2,2.0,0,3.0,0.0,4,11.333973268769041,2.0,2.0,1.51
0.0,49.0,7654.0,3,3,4.0,1,0.0,0.0,4,10.520480675103999,2.0,2.0,1.86
0.0,11.0,8487.0,3,4,4.0,1,3.0,2.0,4,10.594295381059624,2.0,0.0,1.7
0.0,11.0,8554.0,3,3,4.0,1,3.0,2.0,4,10.594295381059624,2.0,0.0,2.0
0.0,7.0,6779.0,3,4,4.0,1,3.0,2.0,3,9.444756665310383,2.0,0.0,1.25
0.0,7.0,5950.0,3,3,3.0,0,3.0,2.0,3,9.444756665310383,2.0,0.0,0.98
0.0,7.0,5878.0,2,2,4.0,0,3.0,2.0,3,9.444756665310383,2.0,2.0,0.85
0.0,7.0,5910.0,2,2,3.0,0,3.0,2.0,3,9.444756665310383,2.0,2.0,0.75
0.0,10.0,6135.0,2,2,1.0,0,3.0,2.0,4,11.184849992510118,1.0,2.0,0.3
0.0,12.0,9742.0,3,3,3.0,0,3.0,2.0,4,8.234325662834179,2.0,0.0,1.7
0.0,12.0,8000.0,3,3,4.0,0,3.0,2.0,4,8.234325662834179,2.0,0.0,1.4
0.0,69.0,9844.0,3,3,2.0,1,1.0,0.0,4,12.360901540268934,1.0,2.0,1.7
0.0,94.0,4615.0,3,4,3.0,1,3.0,2.0,4,17.784613471274927,0.0,2.0,0.9
0.0,94.0,4854.0,4,4,3.0,0,3.0,2.0,4,17.784613471274927,0.0,2.0,1.25
0.0,94.0,4815.0,2,2,3.0,0,3.0,2.0,4,17.784613471274927,0.0,2.0,0.65
0.0,94.0,4615.0,3,4,3.0,1,3.0,2.0,4,17.784613471274927,0.0,2.0,0.9
0.0,94.0,4815.0,2,2,3.0,0,3.0,2.0,4,17.784613471274927,0.0,2.0,0.65
0.0,94.0,5077.0,2,2,3.0,0,3.0,2.0,4,17.784613471274927,2.0,2.0,0.66
0.0,2.0,3516.0,3,3,4.0,1,0.0,2.0,4,24.68171523417974,1.0,2.0,0.91
0.0,2.0,3696.0,3,3,2.0,0,0.0,2.0,3,24.68171523417974,1.0,1.0,0.85
0.0,3.0,3696.0,3,3,4.0,1,3.0,2.0,4,20.301911733169813,1.0,2.0,0.85
0.0,67.0,14684.0,4,4,0.0,0,3.0,2.0,4,10.356984533706918,2.0,1.0,2.9
0.0,67.0,14430.0,4,4,3.0,1,3.0,2.0,4,10.356984533706918,1.0,2.0,2.85
0.0,67.0,13576.0,3,3,3.0,1,3.0,2.0,4,10.356984533706918,1.0,1.0,2.24
0.0,67.0,15455.0,3,3,3.0,1,3.0,2.0,4,10.356984533706918,1.0,2.0,2.55
0.0,67.0,14430.0,4,4,3.0,1,3.0,2.0,4,10.356984533706918,1.0,1.0,2.85
0.0,67.0,15152.0,3,3,3.0,1,3.0,2.0,4,10.356984533706918,1.0,2.0,2.5
0.0,52.0,12500.0,3,3,3.0,1,0.0,2.0,4,9.072597202187925,2.0,2.0,2.75
0.0,37.0,8738.0,3,4,2.0,1,0.0,2.0,4,8.807024823365314,1.0,2.0,1.35
0.0,52.0,11992.0,3,3,3.0,0,0.0,0.0,4,9.072597202187925,2.0,0.0,2.51
0.0,69.0,14268.0,4,4,4.0,1,3.0,0.0,4,12.360901540268934,0.0,0.0,4.5
0.0,52.0,11945.0,3,3,3.0,0,3.0,0.0,4,9.072597202187925,0.0,0.0,2.5
0.0,88.0,6951.0,2,2,3.0,0,3.0,2.0,4,16.678635298845226,2.0,2.0,1.14
0.0,88.0,6579.0,4,5,4.0,0,3.0,2.0,4,16.678635298845226,2.0,1.0,1.85
0.0,68.0,16471.0,3,4,3.0,1,3.0,0.0,4,11.333973268769041,2.0,2.0,2.8
0.0,68.0,14796.0,2,2,3.0,0,3.0,2.0,3,11.333973268769041,2.0,2.0,1.45
0.0,85.0,8120.0,3,3,3.0,0,0.0,0.0,4,16.990726505283792,2.0,2.0,0.8575
0.0,81.0,8556.0,3,3,3.0,0,3.0,0.0,4,9.6830758001837,0.0,0.0,1.28
0.0,81.0,8054.0,3,3,3.0,0,3.0,0.0,4,9.6830758001837,2.0,2.0,1.2
0.0,84.0,6928.0,3,2,4.0,0,3.0,0.0,5,18.239734168866327,2.0,2.0,1.15
0.0,84.0,8043.0,2,2,3.0,0,3.0,0.0,5,18.239734168866327,2.0,2.0,0.8798999999999999
0.0,84.0,7952.0,2,2,3.0,0,3.0,0.0,5,18.239734168866327,2.0,2.0,0.8698999999999999
0.0,6.0,8348.0,4,6,4.0,1,3.0,2.0,4,9.988958745407531,0.0,0.0,2.4
0.0,11.0,4637.0,3,3,2.0,1,3.0,2.0,3,10.594295381059624,2.0,1.0,0.85
0.0,5.0,17687.0,2,2,3.0,0,3.0,2.0,4,11.688077620313686,2.0,1.0,1.3
0.0,85.0,10283.0,3,3,4.0,0,3.0,0.0,4,16.990726505283792,1.0,1.0,1.85
0.0,5.0,17730.0,3,3,4.0,0,3.0,2.0,4,11.688077620313686,0.0,1.0,2.0
0.0,65.0,20996.0,4,6,3.0,1,3.0,0.0,4,9.6830758001837,0.0,0.0,9.95
0.0,65.0,19944.0,4,6,3.0,1,3.0,0.0,4,9.6830758001837,0.0,2.0,9.2
0.0,37.0,11251.0,3,3,3.0,0,2.0,2.0,4,8.807024823365314,2.0,2.0,1.79
0.0,12.0,8124.0,3,4,4.0,1,3.0,0.0,4,8.234325662834179,0.0,0.0,2.1
0.0,9.0,6000.0,3,4,3.0,1,3.0,2.0,4,9.080697225898227,1.0,2.0,1.14
0.0,99.0,5658.0,3,5,3.0,1,3.0,2.0,3,12.749467120010372,1.0,2.0,1.13
0.0,9.0,8537.0,3,4,4.0,1,3.0,2.0,4,9.080697225898227,0.0,2.0,1.05
0.0,17.0,11347.0,3,3,3.0,1,1.0,2.0,4,7.296451285525138,0.0,2.0,2.78
0.0,17.0,11654.0,2,2,3.0,0,1.0,2.0,4,7.296451285525138,0.0,1.0,1.55
0.0,17.0,13990.0,2,2,3.0,0,1.0,2.0,4,7.296451285525138,0.0,2.0,1.35
0.0,17.0,12000.0,2,2,3.0,0,1.0,2.0,4,7.296451285525138,0.0,2.0,1.38
0.0,17.0,10600.0,3,3,3.0,1,1.0,2.0,4,7.296451285525138,0.0,0.0,2.35
0.0,5.0,10638.0,3,3,3.0,0,3.0,2.0,4,11.688077620313686,2.0,1.0,1.8
0.0,5.0,10206.0,2,2,2.0,0,3.0,2.0,4,11.688077620313686,2.0,2.0,1.24
0.0,5.0,10492.0,2,2,2.0,0,3.0,2.0,4,11.688077620313686,2.0,2.0,0.96
0.0,5.0,9372.0,3,4,4.0,1,0.0,2.0,4,11.688077620313686,2.0,0.0,1.82
0.0,5.0,10376.0,4,5,4.0,1,0.0,2.0,4,11.688077620313686,2.0,0.0,2.65
0.0,5.0,10237.0,3,4,4.0,1,0.0,2.0,4,11.688077620313686,2.0,2.0,2.2
0.0,5.0,9218.0,3,4,4.0,1,0.0,2.0,4,11.688077620313686,2.0,2.0,1.78
0.0,12.0,6601.0,3,3,4.0,1,0.0,2.0,4,8.234325662834179,2.0,2.0,1.68
0.0,12.0,6915.0,3,2,3.0,0,0.0,2.0,4,8.234325662834179,2.0,0.0,1.3
0.0,10.0,8223.0,2,2,1.0,0,3.0,1.0,4,11.184849992510118,1.0,2.0,0.495
0.0,86.0,6207.0,3,3,3.0,0,3.0,2.0,4,15.577472593050006,2.0,2.0,1.08
0.0,81.0,8398.0,3,4,3.0,0,1.0,2.0,3,9.6830758001837,1.0,2.0,1.72
0.0,26.0,2051.0,2,2,2.0,0,0.0,2.0,4,3.909699014695983,1.0,1.0,0.16
0.0,100.0,2667.0,2,2,1.0,0,1.0,2.0,3,10.315343042261606,1.0,2.0,0.2
0.0,53.0,7892.0,2,2,1.0,0,3.0,2.0,4,7.639579072821835,1.0,2.0,0.715
0.0,100.0,6506.0,2,2,1.0,0,3.0,2.0,4,10.315343042261606,1.0,1.0,0.54
0.0,84.0,5265.0,2,2,2.0,0,0.0,2.0,4,18.239734168866327,2.0,0.0,0.645
0.0,49.0,9485.0,3,3,1.0,0,3.0,2.0,4,10.520480675103999,1.0,1.0,1.38
0.0,39.0,7627.0,2,3,2.0,0,3.0,2.0,4,11.022736662002515,1.0,2.0,0.45
0.0,38.0,9000.0,1,1,1.0,0,3.0,2.0,3,12.864118802682363,1.0,2.0,0.45
0.0,86.0,6553.0,3,2,3.0,0,3.0,2.0,4,15.577472593050006,1.0,0.0,1.15
0.0,50.0,11921.0,4,5,3.0,1,0.0,1.0,4,9.85228261520027,1.0,2.0,3.6
0.0,95.0,6870.0,2,2,2.0,0,3.0,1.0,4,19.432123901520796,2.0,0.0,0.9
0.0,58.0,9016.0,1,2,1.0,0,2.0,2.0,4,7.763932572686242,1.0,1.0,0.55
0.0,74.0,13177.0,1,1,0.0,0,1.0,2.0,2,11.703579620081992,2.0,2.0,0.9
0.0,15.0,14837.0,1,1,1.0,0,3.0,1.0,4,6.211211068500834,1.0,1.0,0.5
0.0,67.0,13999.0,3,3,3.0,1,3.0,2.0,4,10.356984533706918,1.0,3.0,2.86
0.0,54.0,11600.0,1,1,0.0,0,0.0,0.0,4,6.491042593237041,1.0,1.0,0.29
0.0,6.0,6138.0,2,3,3.0,1,3.0,0.0,4,9.988958745407531,2.0,1.0,0.89
0.0,6.0,5625.0,3,4,4.0,1,1.0,2.0,4,9.988958745407531,1.0,2.0,1.12
0.0,96.0,7812.0,3,3,1.0,0,3.0,2.0,4,19.438662025225774,1.0,1.0,0.5
0.0,99.0,7011.0,3,5,4.0,0,1.0,2.0,3,12.749467120010372,1.0,2.0,1.4
0.0,94.0,8999.0,4,4,4.0,0,3.0,0.0,4,17.784613471274927,1.0,2.0,2.05
0.0,100.0,5966.0,2,2,4.0,0,3.0,2.0,4,10.315343042261606,2.0,2.0,0.8692
0.0,68.0,11438.0,2,2,2.0,0,3.0,2.0,5,11.333973268769041,1.0,2.0,1.32
0.0,89.0,8754.0,2,2,3.0,0,3.0,2.0,4,17.99082227512503,1.0,2.0,1.3
0.0,100.0,7850.0,3,2,4.0,0,1.0,2.0,4,10.315343042261606,2.0,2.0,0.9499
0.0,96.0,6562.0,3,3,1.0,0,3.0,2.0,4,19.438662025225774,1.0,1.0,0.42
0.0,88.0,5953.0,3,3,1.0,0,3.0,2.0,3,16.678635298845226,2.0,1.0,0.884
0.0,50.0,7262.0,4,3,4.0,0,2.0,2.0,4,9.85228261520027,1.0,2.0,2.0
0.0,56.0,16446.0,3,3,4.0,1,2.0,2.0,3,6.238294193827314,2.0,2.0,3.85
0.0,17.0,13985.0,5,4,4.0,0,1.0,1.0,4,7.296451285525138,1.0,1.0,3.72
0.0,39.0,11724.0,2,2,3.0,0,1.0,2.0,4,11.022736662002515,2.0,2.0,0.68
0.0,37.0,15976.0,2,2,2.0,0,4.0,2.0,4,8.807024823365314,2.0,2.0,1.31
0.0,37.0,8267.0,3,3,3.0,1,1.0,2.0,4,8.807024823365314,1.0,1.0,1.65
0.0,79.0,9500.0,3,4,4.0,1,1.0,0.0,4,16.16370147099269,1.0,2.0,1.9
0.0,95.0,7759.0,4,3,4.0,0,3.0,1.0,4,19.432123901520796,1.0,1.0,1.8
0.0,5.0,8411.0,2,2,1.0,0,3.0,1.0,4,11.688077620313686,1.0,0.0,0.45
0.0,54.0,7872.0,3,3,3.0,1,0.0,2.0,4,6.491042593237041,1.0,2.0,1.85
0.0,98.0,8889.0,2,2,3.0,0,1.0,2.0,4,19.467363206073667,2.0,2.0,0.8
0.0,69.0,6435.0,3,3,4.0,0,0.0,2.0,4,12.360901540268934,1.0,1.0,1.0
0.0,87.0,7453.0,2,2,3.0,0,3.0,0.0,5,15.606419725807001,2.0,2.0,1.2
0.0,100.0,7863.0,3,2,2.0,0,1.0,2.0,4,10.315343042261606,1.0,2.0,0.85
0.0,100.0,5600.0,2,2,2.0,0,3.0,2.0,4,10.315343042261606,2.0,0.0,0.35
0.0,91.0,9854.0,2,2,1.0,0,1.0,2.0,4,14.818928591501624,2.0,0.0,1.15
0.0,96.0,4778.0,4,4,3.0,0,3.0,2.0,3,19.438662025225774,1.0,2.0,1.0
0.0,95.0,5411.0,2,2,4.0,0,0.0,2.0,4,19.432123901520796,2.0,2.0,0.96
0.0,89.0,6736.0,3,3,3.0,1,0.0,2.0,4,17.99082227512503,2.0,0.0,1.3
0.0,31.0,10482.0,3,5,4.0,0,2.0,2.0,4,2.3586610749369834,1.0,2.0,3.0
0.0,92.0,8701.0,3,3,2.0,0,1.0,2.0,4,16.34701940513016,1.0,1.0,1.3
0.0,45.0,10204.0,4,4,4.0,1,0.0,2.0,4,4.4235297248137915,1.0,2.0,2.5
0.0,79.0,11250.0,3,3,3.0,1,1.0,0.0,4,16.16370147099269,1.0,0.0,2.25
0.0,84.0,8735.0,3,2,4.0,0,3.0,2.0,5,18.239734168866327,1.0,2.0,1.45
0.0,81.0,9062.0,2,2,4.0,0,3.0,2.0,4,9.6830758001837,2.0,2.0,1.45
0.0,78.0,11364.0,3,3,2.0,0,3.0,2.0,4,15.033979275030665,1.0,1.0,1.9
0.0,96.0,7812.0,3,3,1.0,0,1.0,1.0,4,19.438662025225774,2.0,0.0,0.5
0.0,70.0,9615.0,3,2,4.0,0,1.0,2.0,4,12.476058817032778,1.0,2.0,1.45
0.0,92.0,9519.0,2,2,2.0,0,1.0,2.0,4,16.34701940513016,1.0,2.0,1.05
0.0,59.0,8983.0,5,6,4.0,1,0.0,0.0,4,7.981671659354797,0.0,0.0,5.5
0.0,98.0,4106.0,2,2,2.0,0,1.0,2.0,4,19.467363206073667,1.0,2.0,0.56
0.0,98.0,4179.0,2,2,2.0,0,1.0,2.0,4,19.467363206073667,1.0,2.0,0.57
0.0,7.0,10000.0,3,4,4.0,1,1.0,2.0,4,9.444756665310383,2.0,0.0,2.3
0.0,73.0,8204.0,3,5,3.0,1,1.0,2.0,4,12.87125291025613,1.0,2.0,1.75
0.0,5.0,9697.0,3,3,3.0,0,3.0,2.0,4,11.688077620313686,1.0,2.0,1.6
0.0,65.0,15263.0,3,3,3.0,1,1.0,0.0,4,9.6830758001837,1.0,3.0,3.95
0.0,39.0,4108.0,2,2,1.0,0,3.0,2.0,4,11.022736662002515,2.0,2.0,0.38
0.0,98.0,6194.0,2,2,2.0,0,1.0,0.0,3,19.467363206073667,2.0,0.0,0.415
0.0,96.0,3713.0,4,4,3.0,0,1.0,2.0,4,19.438662025225774,1.0,0.0,1.0
0.0,39.0,7143.0,3,3,2.0,0,3.0,2.0,4,11.022736662002515,1.0,1.0,0.5
0.0,96.0,6033.0,3,2,2.0,0,3.0,2.0,3,19.438662025225774,1.0,2.0,0.8
0.0,39.0,4886.0,3,3,2.0,0,1.0,2.0,4,11.022736662002515,1.0,1.0,0.86
0.0,89.0,7396.0,3,2,1.0,0,1.0,2.0,4,17.99082227512503,2.0,1.0,1.25
0.0,67.0,17544.0,3,3,3.0,0,0.0,1.0,5,10.356984533706918,1.0,2.0,5.9
0.0,36.0,7273.0,3,2,2.0,0,0.0,1.0,2,5.914968784991512,2.0,1.0,1.2
0.0,100.0,6555.0,2,2,3.0,0,3.0,2.0,4,10.315343042261606,1.0,2.0,0.955
0.0,68.0,14359.0,3,3,2.0,1,1.0,1.0,4,11.333973268769041,2.0,0.0,2.8
0.0,100.0,4308.0,2,2,2.0,0,1.0,2.0,4,10.315343042261606,1.0,0.0,0.28
0.0,5.0,11998.0,3,3,2.0,0,1.0,2.0,4,11.688077620313686,2.0,1.0,2.03
0.0,99.0,6667.0,2,1,0.0,0,3.0,2.0,3,12.749467120010372,1.0,0.0,0.3
0.0,93.0,5814.0,3,3,3.0,0,2.0,2.0,4,23.318928458993227,1.0,2.0,0.75
0.0,73.0,8947.0,4,3,3.0,0,3.0,0.0,4,12.87125291025613,1.0,1.0,1.7
0.0,16.0,20667.0,2,2,3.0,1,3.0,0.0,4,7.403877093236538,2.0,2.0,3.1
0.0,99.0,4444.0,2,2,2.0,0,1.0,2.0,4,12.749467120010372,1.0,2.0,0.4
0.0,32.0,9003.0,2,2,2.0,0,3.0,2.0,4,6.681786888085641,1.0,2.0,1.3
0.0,100.0,4514.0,2,2,2.0,0,1.0,2.0,4,10.315343042261606,2.0,2.0,0.26
0.0,100.0,4211.0,2,2,1.0,0,3.0,2.0,4,10.315343042261606,1.0,0.0,0.24
0.0,69.0,7000.0,2,2,1.0,0,1.0,2.0,4,12.360901540268934,2.0,2.0,0.56
0.0,36.0,18688.0,4,5,4.0,1,3.0,2.0,4,5.914968784991512,2.0,1.0,5.5
0.0,95.0,7679.0,4,4,4.0,1,0.0,2.0,4,19.432123901520796,2.0,2.0,1.8
0.0,89.0,8294.0,3,3,1.0,0,3.0,2.0,5,17.99082227512503,2.0,0.0,1.6
0.0,15.0,6500.0,2,2,1.0,0,3.0,2.0,4,6.211211068500834,2.0,2.0,0.9607
0.0,12.0,7932.0,3,2,2.0,0,3.0,0.0,3,8.234325662834179,1.0,2.0,0.79
0.0,100.0,6422.0,2,2,2.0,0,1.0,2.0,5,10.315343042261606,2.0,1.0,0.42
0.0,66.0,16470.0,3,3,4.0,0,1.0,0.0,4,10.921657047153026,1.0,2.0,3.35
0.0,49.0,11628.0,3,4,3.0,0,0.0,2.0,4,10.520480675103999,2.0,0.0,5.0
0.0,73.0,10309.0,3,2,2.0,0,0.0,2.0,4,12.87125291025613,2.0,2.0,1.0
0.0,49.0,10755.0,3,4,4.0,0,0.0,2.0,4,10.520480675103999,1.0,2.0,2.75
0.0,11.0,17379.0,2,2,2.0,0,1.0,0.0,4,10.594295381059624,2.0,0.0,2.4
0.0,66.0,14631.0,3,3,3.0,0,3.0,2.0,4,10.921657047153026,1.0,2.0,3.15
0.0,100.0,6485.0,2,2,4.0,0,1.0,2.0,4,10.315343042261606,2.0,2.0,0.95
0.0,37.0,15119.0,3,2,4.0,0,1.0,2.0,4,8.807024823365314,2.0,0.0,1.4
0.0,37.0,13522.0,3,3,4.0,0,1.0,2.0,4,8.807024823365314,1.0,1.0,2.15
0.0,95.0,7759.0,3,3,4.0,0,3.0,1.0,4,19.432123901520796,1.0,1.0,1.8
0.0,99.0,5905.0,2,2,2.0,0,1.0,2.0,3,12.749467120010372,2.0,2.0,0.31
0.0,39.0,8237.0,3,3,2.0,0,3.0,2.0,4,11.022736662002515,2.0,1.0,1.07
0.0,11.0,4651.0,2,2,2.0,0,3.0,2.0,3,10.594295381059624,1.0,0.0,0.7
0.0,100.0,7550.0,3,2,3.0,0,3.0,2.0,4,10.315343042261606,1.0,0.0,1.1
0.0,52.0,10628.0,2,2,2.0,0,0.0,2.0,5,9.072597202187925,2.0,1.0,1.05
0.0,100.0,3671.0,2,2,1.0,0,3.0,0.0,4,10.315343042261606,2.0,0.0,0.25
0.0,92.0,4941.0,2,2,2.0,0,3.0,2.0,4,16.34701940513016,1.0,2.0,0.42
0.0,66.0,16667.0,2,2,2.0,0,3.0,2.0,4,10.921657047153026,1.0,1.0,2.1
0.0,98.0,591.0,1,1,1.0,0,3.0,2.0,4,19.467363206073667,1.0,0.0,0.19
0.0,53.0,9130.0,4,4,3.0,0,3.0,2.0,4,7.639579072821835,1.0,1.0,2.1
0.0,96.0,7069.0,4,4,3.0,0,3.0,2.0,3,19.438662025225774,1.0,2.0,1.44
0.0,96.0,4934.0,3,3,2.0,0,3.0,2.0,3,19.438662025225774,1.0,2.0,0.7084999999999999
0.0,100.0,5330.0,1,1,1.0,0,3.0,2.0,5,10.315343042261606,1.0,1.0,0.21
0.0,5.0,13998.0,3,3,3.0,0,3.0,2.0,4,11.688077620313686,0.0,0.0,2.5
0.0,98.0,7293.0,2,2,2.0,0,1.0,0.0,3,19.467363206073667,2.0,0.0,0.415
0.0,96.0,4730.0,3,1,3.0,0,0.0,0.0,4,19.438662025225774,2.0,1.0,0.56
0.0,23.0,4375.0,2,2,2.0,0,3.0,2.0,3,5.5611513518299125,1.0,2.0,0.35
0.0,2.0,3478.0,3,3,3.0,1,2.0,1.0,4,24.68171523417974,1.0,1.0,0.9
0.0,84.0,7542.0,3,3,4.0,0,2.0,2.0,5,18.239734168866327,2.0,2.0,1.35
0.0,17.0,11074.0,3,3,3.0,0,1.0,2.0,4,7.296451285525138,2.0,0.0,2.0
0.0,71.0,11407.0,2,1,1.0,0,3.0,2.0,4,12.058742283544236,1.0,0.0,0.6
0.0,11.0,4854.0,2,2,2.0,0,3.0,2.0,3,10.594295381059624,1.0,1.0,1.0
0.0,96.0,4971.0,4,4,2.0,0,0.0,1.0,3,19.438662025225774,2.0,1.0,0.87
0.0,73.0,9220.0,2,2,3.0,0,0.0,0.0,4,12.87125291025613,1.0,0.0,1.3
0.0,98.0,7164.0,2,2,2.0,0,3.0,2.0,3,19.467363206073667,1.0,2.0,0.48
0.0,10.0,6881.0,2,2,4.0,0,0.0,2.0,4,11.184849992510118,2.0,1.0,0.94
0.0,71.0,6849.0,2,2,2.0,0,3.0,2.0,4,12.058742283544236,1.0,2.0,0.75
0.0,74.0,10172.0,2,2,1.0,0,3.0,0.0,4,11.703579620081992,1.0,2.0,0.65
0.0,37.0,9450.0,3,3,4.0,0,1.0,0.0,4,8.807024823365314,1.0,2.0,1.7
0.0,72.0,6000.0,3,2,1.0,0,1.0,2.0,4,7.932372074404248,1.0,1.0,0.48
0.0,26.0,5000.0,2,2,1.0,0,0.0,0.0,4,3.909699014695983,1.0,1.0,0.55
0.0,66.0,10101.0,1,1,0.0,0,3.0,2.0,4,10.921657047153026,1.0,2.0,0.7
0.0,66.0,14776.0,2,2,2.0,0,3.0,2.0,4,10.921657047153026,1.0,1.0,1.55
0.0,53.0,7317.0,1,1,2.0,0,2.0,2.0,4,7.639579072821835,1.0,1.0,0.3
0.0,86.0,6988.0,2,2,2.0,0,0.0,2.0,4,15.577472593050006,1.0,2.0,0.87
0.0,76.0,7692.0,2,2,2.0,0,1.0,2.0,4,11.89113867504971,1.0,0.0,1.0
0.0,69.0,10031.0,2,2,2.0,0,3.0,2.0,4,12.360901540268934,1.0,1.0,1.3
0.0,78.0,11429.0,4,4,2.0,1,4.0,0.0,4,15.033979275030665,2.0,2.0,4.0
0.0,92.0,8605.0,3,3,4.0,1,1.0,2.0,4,16.34701940513016,1.0,0.0,1.85
0.0,73.0,8974.0,3,5,0.0,0,3.0,2.0,4,12.87125291025613,1.0,1.0,1.75
0.0,55.0,14679.0,3,4,4.0,0,1.0,2.0,3,5.956010036535056,2.0,0.0,4.8
0.0,37.0,8349.0,3,2,4.0,0,1.0,2.0,4,8.807024823365314,1.0,0.0,1.3
0.0,39.0,6272.0,3,3,3.0,0,3.0,2.0,4,11.022736662002515,1.0,2.0,0.9
0.0,45.0,20707.0,4,4,4.0,0,2.0,2.0,5,4.4235297248137915,1.0,0.0,5.8
0.0,73.0,11094.0,2,2,2.0,0,3.0,2.0,4,12.87125291025613,1.0,0.0,1.4
0.0,74.0,7917.0,2,2,0.0,0,0.0,2.0,3,11.703579620081992,1.0,2.0,0.95
0.0,37.0,8671.0,3,2,4.0,0,1.0,2.0,4,8.807024823365314,1.0,0.0,1.35
0.0,89.0,5621.0,3,2,1.0,0,1.0,2.0,4,17.99082227512503,1.0,2.0,0.95
0.0,94.0,4614.0,2,2,3.0,0,1.0,2.0,4,17.784613471274927,1.0,2.0,0.7
0.0,11.0,18394.0,4,5,4.0,1,3.0,1.0,4,10.594295381059624,2.0,1.0,3.0
0.0,100.0,4219.0,1,1,1.0,0,1.0,2.0,3,10.315343042261606,2.0,2.0,0.2
0.0,96.0,5000.0,2,2,3.0,0,0.0,2.0,3,19.438662025225774,1.0,1.0,0.5
0.0,17.0,12012.0,3,3,2.0,0,3.0,2.0,4,7.296451285525138,2.0,0.0,2.0
0.0,92.0,9714.0,3,3,4.0,0,4.0,2.0,4,16.34701940513016,2.0,2.0,1.7
0.0,38.0,8953.0,2,2,2.0,0,3.0,2.0,3,12.864118802682363,2.0,2.0,0.65
0.0,66.0,18999.0,4,4,3.0,0,3.0,2.0,4,10.921657047153026,2.0,0.0,7.52
0.0,17.0,12489.0,4,4,4.0,1,1.0,2.0,4,7.296451285525138,2.0,2.0,2.87
0.0,37.0,14371.0,2,2,3.0,0,1.0,2.0,4,8.807024823365314,2.0,1.0,1.2
0.0,71.0,10000.0,2,1,1.0,0,3.0,2.0,4,12.058742283544236,1.0,0.0,0.6
0.0,73.0,9231.0,3,5,3.0,0,1.0,2.0,4,12.87125291025613,2.0,1.0,1.8
0.0,84.0,8027.0,2,2,1.0,0,3.0,0.0,3,18.239734168866327,1.0,0.0,0.48
0.0,31.0,12421.0,3,4,3.0,1,2.0,2.0,3,2.3586610749369834,1.0,2.0,4.3
0.0,92.0,8160.0,2,2,2.0,0,1.0,2.0,4,16.34701940513016,2.0,2.0,0.9
0.0,73.0,12791.0,3,3,4.0,0,3.0,2.0,4,12.87125291025613,1.0,0.0,2.75
0.0,73.0,7059.0,3,3,4.0,0,3.0,1.0,4,12.87125291025613,1.0,1.0,1.2
0.0,9.0,6571.0,1,1,1.0,0,1.0,2.0,4,9.080697225898227,2.0,0.0,0.46
0.0,39.0,8494.0,3,3,2.0,0,3.0,2.0,4,11.022736662002515,1.0,1.0,1.1
0.0,70.0,9237.0,2,2,3.0,0,1.0,2.0,4,12.476058817032778,1.0,2.0,1.15
0.0,54.0,9740.0,1,1,0.0,0,0.0,0.0,4,6.491042593237041,1.0,1.0,0.45
0.0,100.0,8475.0,2,2,1.0,0,1.0,2.0,4,10.315343042261606,1.0,2.0,0.45
0.0,97.0,5479.0,2,2,0.0,0,3.0,2.0,4,17.701541160038953,1.0,1.0,0.4
0.0,100.0,4478.0,2,2,2.0,0,3.0,2.0,4,10.315343042261606,1.0,1.0,0.4029999999999999
0.0,67.0,13612.0,2,2,3.0,0,3.0,2.0,4,10.356984533706918,1.0,2.0,2.25
0.0,66.0,10000.0,3,3,4.0,0,1.0,2.0,4,10.921657047153026,2.0,1.0,3.4
0.0,85.0,8056.0,4,3,0.0,0,3.0,2.0,4,16.990726505283792,1.0,1.0,1.45
0.0,71.0,10909.0,2,3,0.0,0,3.0,2.0,4,12.058742283544236,1.0,1.0,1.2
0.0,67.0,14996.0,2,2,3.0,0,3.0,2.0,4,10.356984533706918,2.0,2.0,1.9
0.0,91.0,9041.0,3,3,3.0,0,1.0,2.0,4,14.818928591501624,2.0,0.0,1.65
0.0,77.0,13380.0,3,3,3.0,0,1.0,2.0,4,12.066951512075823,2.0,0.0,2.7
0.0,100.0,6391.0,2,2,3.0,0,1.0,2.0,4,10.315343042261606,1.0,2.0,0.54
0.0,100.0,3143.0,1,1,1.0,0,1.0,2.0,3,10.315343042261606,2.0,1.0,0.22
0.0,100.0,6029.0,2,2,2.0,0,3.0,2.0,4,10.315343042261606,1.0,2.0,0.29
0.0,13.0,4271.0,2,2,0.0,0,2.0,2.0,4,24.560164581355345,1.0,0.0,0.325
